id,time,activityrecognition#0,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target,user
21275,77,,100,10.0526354,8.396030682,12.56807994,0.843316038,,,,,,,,,,,,,,,,,3,3,3,0.707106781,,,,,,,,,,,,,,,,,,,,,100,100,100,,,,,,,,,,76.37770829,76.37770829,76.37770829,2.206110067,6,5.5,6.5,0.707106781,Car,U6
12212,269,,100,9.844261111,9.651530732,10.00133233,0.068007311,0.48684084,0.485189551,0.488462299,0.001073889,9.806608581,9.806608581,9.806608581,1.09E-05,0.05642916,0.011845117,0.137367282,0.070215154,0.044043853,0.017997214,0.065119495,0.017426786,135,135,135,,0.091731619,0.091731619,0.091731619,0.028498355,45.65166173,45.65166173,45.65166173,1.257995922,242.6127788,241.7512119,243.8986246,1.134836862,91.15220047,90.98783676,91.2476049,0.104032943,,,,,,,,,0.701652309,0.701648754,0.701655863,5.03E-06,9242,9242,9242,,82.87465646,82.87465646,82.87465646,6.308256698,0,0,0,,Still,U10
223,39,,15,9.665247091,8.730820628,10.9442073,0.496074763,0.630155889,0.627229853,0.633081924,0.004138039,9.806649957,9.806649269,9.806650271,3.14E-07,0.069794695,0.016184577,0.262437977,0.050521229,0.102286029,0.044739251,0.257558833,0.087814596,1.5,1,2,0.707106781,1.387178113,0.62354398,1.92064691,0.678491757,46.43457531,44.56598568,47.73824965,1.100185563,153.9352412,153.5339536,154.3365288,0.567506384,141.6641669,138.6594793,142.8928095,1.525002467,,,,,,,,,0.871737799,0.870519605,0.873758531,0.001021103,,,,,89.78594798,89.78594798,89.78594798,0.014161619,6.75,6.75,6.75,,Bus,U1
17307,7,,90,9.735955275,8.653050775,10.82342029,0.340393818,0.036693915,0.026793117,0.045922619,0.004040469,9.806650112,9.80664895,9.806651347,4.59E-07,0.012775643,0,0.103604839,0.010799602,0.021006421,0.008848752,0.098621858,0.009469386,808,723,838,32.67085269,0.363732328,0.032379907,1.228584302,0.194400234,112.0233423,105.7088927,114.591012,1.639957273,112.0258944,105.7088927,114.591012,1.640073033,99.75659398,99.65097971,99.8982931,0.066724829,1008.801098,1008.7334,1008.8601,0.036782667,8,8,8,0,0.764436677,0.763779708,0.765269518,0.000383747,1483,1483,1483,,,,,,37.3616212,37.09235,37.62144,0.263564601,Train,U12
20513,117,,100,9.770009897,9.31464192,10.62407928,0.404480214,0.570063626,0.569829423,0.570297828,0.000331212,9.806641531,9.806641531,9.806641531,2.72E-06,0.060410569,0.027491254,0.147906895,0.03930149,0.040011239,0.00630219,0.146937002,0.028293102,1713,1713,1713,,0.491550047,0.451682959,0.531417135,0.056380577,48.2702825,48.2702825,48.2702825,0.564679029,79.16880699,79.16880699,79.16880699,0.435049387,80.467534,79.41078303,81.91418765,0.709068949,997.22217,997.22217,997.22217,,,,,,0.63966598,0.63966598,0.63966598,0.01457334,,,,,,,,,11.709879,11.709879,11.709879,0.333714096,Car,U11
2398,111,,85,9.594837328,8.848495489,10.80102574,0.599259223,0.788817186,0.78436928,0.792050478,0.002469907,9.806650416,9.806649862,9.806651032,4.02E-07,0.070081804,0.008531955,0.191231755,0.052758407,0.104441778,0.037273056,0.245392772,0.077877267,,,,,0.893497621,0.785988112,0.947709739,0.093107089,164.9798143,162.4109355,166.7514831,1.446111906,200.3816132,195.5277848,202.7555578,2.612418096,88.71604376,88.26438275,89.11032961,0.425881971,,,,,,,,,0.626917415,0.621838505,0.631752698,0.003248005,,,,,89.76678316,89.76678316,89.76678316,0.00339147,36.25,36.25,36.25,,Car,U1
18422,25,,100,9.051316727,5.257488264,10.58850283,1.34435493,0.448834008,0.418436618,0.466098186,0.026405817,9.806646294,9.806646294,9.806646294,9.29E-07,0.862295852,0.160228452,1.48014956,0.690324061,0.887590397,0.075094198,7.869241989,1.068722754,,,,,0.050066594,0.050066594,0.050066594,0.016062901,98.98025056,98.98025056,98.98025056,0.137459676,185.5362544,185.478678,185.5938307,0.081425252,56.08737819,56.08737819,56.08737819,0.222392492,1057.8713,1057.8713,1057.8713,,,,,,0.677349904,0.677349904,0.677349904,0.049962329,,,,,76.07446273,64.46472546,87.6842,16.4186479,,,,,Train,U7
13214,293,,100,9.707512311,9.379520297,9.970651634,0.178202575,,,,,,,,,,,,,,,,,33.5,33,34,0.707106781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.15180077,81.15180077,81.15180077,1.006611253,0,0,0,0,Car,U8
14599,17,,100,10.4136235,3.324387457,14.60853558,4.031835303,0.995565251,0.995565251,0.995565251,0.004182039,9.806650393,9.80665005,9.806650986,4.09E-07,0.597423225,0.339193499,0.912421217,0.16704564,0.619693015,0.471297196,0.709355319,0.107886346,1,0,2,1.414213562,4.223925843,2.085425942,6.200135133,1.40995421,47.3849759,37.36469011,58.77908957,11.52560206,91.57627222,87.07212789,94.39814928,3.349676407,365.4401509,360.976991,368.4120204,3.215258554,1023.3276,1023.3276,1023.3276,0.01417042,,,,,0.934641916,0.931710245,0.937573587,0.004146009,1586,1586,1586,,77.22112489,77.22112489,77.22112489,,,,,,Walking,U2
11876,248,,100,9.838481443,9.797789128,9.864901287,0.014757713,0.567839024,0.567834132,0.567844279,3.26E-06,9.806563264,9.806563264,9.806563264,6.23E-05,0.002402367,0.001727788,0.002992616,0.000498915,0.048923302,0.048331758,0.05009095,0.001011243,8,8,8,,0.02034232,0.02034232,0.02034232,0.00420725,27.95965285,27.95965285,27.95965285,0.481426501,244.4941427,243.7230193,245.2652662,1.09053318,155.2814005,155.2813608,155.2814483,3.35E-05,,,,,5,5,5,,0.976823582,0.976822924,0.976824239,6.57E-07,,,,,36.65017825,36.65017825,36.65017825,8.861049152,0,0,0,0.003756858,Still,U10
9276,100,,100,10.17756166,4.595131101,17.63669607,3.551270962,,,,,9.809492481,9.80789901,9.811085952,0.002253508,,,,,,,,,1,0,2,1.414213562,2.791506532,2.791506532,2.791506532,0.742019674,40.06805687,36.61494777,43.59923786,2.097247205,,,,,92.41597218,92.41597218,92.41597218,2.05871844,,,,,0,0,0,,,,,,,,,,,,,,,,,,Walking,U4
20635,51,,100,9.998087942,9.295207643,11.14603818,0.382616037,0.93026236,0.93026236,0.93026236,0.002417212,9.806640993,9.806640993,9.806640993,1.17E-06,0.330283415,0.037557181,0.480520468,0.155730873,0.315110978,0.058744291,0.456878005,0.135633215,2440,2440,2440,,0.573316795,0.288323068,0.858310523,0.403041995,26.04496112,26.04496112,26.04496112,3.096130784,78.4715235,78.4715235,78.4715235,4.972521989,131.6129512,118.7050333,151.7296672,9.418807516,1004.0056,1004.0056,1004.0056,,,,,,0.866940297,0.866940297,0.866940297,0.017448932,,,,,80.81441967,80.81441967,80.81441967,3.940755609,16.09306,16.09306,16.09306,,Car,U11
4474,83,,100,9.608750213,9.492200346,9.749290688,0.084272536,0.844605314,0.844353261,0.844760093,0.000160902,9.806650136,9.806649192,9.806651109,4.80E-07,0.0104152,0.003246969,0.019928761,0.004946974,0.039770018,0.03843964,0.04091636,0.001237735,75,69,81,8.485281374,0.090180881,0.090180881,0.090180881,0.027591475,85.88418462,80.93012392,87.60233556,2.791392096,148.6834437,146.912016,150.4548713,2.505176954,43.09303071,43.02140936,43.16649647,0.054329093,,,,,,,,,0.366752406,0.366117476,0.367068686,0.000309876,,,,,89.75916185,89.75916185,89.75916185,0.007604274,,,,,Train,U1
19494,78,,75,9.263055993,8.712176959,9.963264271,0.361960582,0.894101503,0.894101503,0.894101503,0.00225445,9.806650167,9.806650167,9.806650167,9.33E-07,0.447801623,0.318240417,0.544165852,0.116563738,0.334574279,0.132206018,0.742806068,0.222843027,,,,,0.958200104,0.696447294,1.200224473,0.252467364,75.57500951,73.19526807,79.69626395,1.973861878,77.93847456,77.49604325,78.38090588,0.625692368,256.1639418,233.3312172,276.1493175,17.57315858,1011.06792,1011.04254,1011.0933,0.03589274,,,,,0.983560663,0.96655338,0.9895758,0.01134227,,,,,74.17861072,74.17861072,74.17861072,0.149747512,0,0,0,,Bus,U3
16099,7,,100,9.81447747,9.780049328,9.852852489,0.016184299,0.068926444,0.068559926,0.069326843,0.000214539,9.806650098,9.806649132,9.80665097,4.29E-07,0.001625082,0,0.003195794,0.000731446,0.016417152,0.014172422,0.018512323,0.000963845,0,0,0,0,0.021487174,0.003921231,0.051358875,0.009667254,57.19408921,56.81602108,57.70623883,0.208476686,51.49702608,51.2707519,51.66759139,0.081515499,354.4653458,353.8213379,355.2446387,0.317042612,1004.094434,1004.05273,1004.13745,0.026984043,8,8,8,,0.048798784,0.042109538,0.054385748,0.002737831,28966,28966,28966,,,,,,0,0,0,0,Still,U12
14266,145,,3,9.918020793,5.371976586,15.08821414,3.438894058,0.999042232,0.997808677,0.999737294,0.001071154,9.806650203,9.80664983,9.806650685,3.20E-07,0.550988925,0.165398607,1.018560658,0.250989108,0.749501411,0.203076329,1.141644227,0.407802723,5,5,5,1792.51569,3.610909981,1.065966354,5.455367491,1.803123111,45.34254974,43.20746928,47.4776302,3.01945974,72.8778235,72.8778235,72.8778235,0.49436203,241.1987374,237.0941863,245.3032886,5.804711932,1021.2487,1021.2487,1021.2487,0.021170777,0,0,0,,0.802651831,0.776759931,0.823186989,0.022175561,2470,2470,2470,,79.33051763,78.58837851,80.07265674,1.049543199,1.2,1.2,1.2,,Walking,U2
12735,148,,8,10.56679397,10.35084333,10.92487192,0.119702896,,,,,9.806650406,9.80665013,9.806650589,2.44E-07,0.077759254,0.05653392,0.126190327,0.01101353,,,,,182,182,182,,0.861080778,0.861080778,0.861080778,0.046691458,178.8523168,177.7493407,179.560814,0.712919517,,,,,117.7164637,108.6116731,119.5741733,3.214612964,,,,,,,,,0.763804182,0.759875783,0.766013823,0.002369376,,,,,70.26967913,70.26967913,70.26967913,2.721671465,,,,,Train,U9
18806,61,,100,9.699991071,9.167604401,10.17894196,0.282550736,0.35609699,0.35609699,0.35609699,0.00041042,9.806649449,9.806649292,9.806649606,2.22E-07,0.216969294,0.003665192,0.918277366,0.286568513,0.396559961,0.035807335,0.911884134,0.355195767,45,45,45,,2.067421626,2.067421626,2.067421626,0.002747216,111.1211753,110.432152,112.2006684,0.490837609,170.0993481,168.7305845,171.4681117,1.935724049,332.258524,332.1238343,332.3932137,0.190480015,1037.430044,1037.3962,1037.5073,0.044295319,,,,,0.260536731,0.258534593,0.263303679,0.002474822,,,,,69.72577522,69.72577522,69.72577522,3.605398291,,,,,Train,U7
714,83,,92,9.973950776,9.140687135,10.85077768,0.503264694,0.402652864,0.104315363,0.521184979,0.126734347,9.806650056,9.806649217,9.806650817,5.30E-07,0.28825899,0.023984555,1.391212531,0.302894656,0.443646019,0.262806129,0.624485908,0.255746224,,,,,0.752248651,0.246696153,2.015991087,0.647915427,36.78528911,31.47613486,65.34806384,11.58160181,138.9787319,136.3058794,141.6515843,3.77998422,207.6021126,207.6021126,207.6021126,14.74619107,,,,,,,,,0.921007899,0.827125986,0.995525243,0.071651374,,,,,86.17043458,86.17043458,86.17043458,0.841268008,,,,,Car,U1
10734,97,,100,9.803426598,8.870010522,10.30579673,0.182850793,0.997690699,0.997378652,0.997852701,0.000176985,9.806614856,9.806612922,9.806616791,2.74E-06,0.010555262,0.006348298,0.014762226,0.005949546,0.068294337,0.053561425,0.085921619,0.013619509,206,206,206,,0.249910873,0.024989798,0.678766524,0.371548092,49.02267492,49.02267492,49.02267492,0.073116507,262.8815392,262.0498074,264.1633757,1.126382891,318.8950385,316.9781907,319.6040965,0.759883834,,,,,,,,,0.389736272,0.389607492,0.389865053,0.000182123,6803,6803,6803,,48.38395677,45.66602457,51.10188897,3.843736577,0.86094576,0.86094576,0.86094576,,Still,U10
14659,77,,92,10.39798234,2.866489254,15.54041467,4.6754616,0.98054042,0.962892778,0.989907625,0.012693208,9.806650386,9.806649825,9.806650848,3.54E-07,0.674022461,0.153709978,1.322598287,0.378769338,0.748977319,0.34223609,1.425258665,0.477236255,3,3,3,1.527525232,2.317784901,1.961932108,2.702566137,0.371163485,41.59445748,40.90403348,42.28488149,0.976406991,109.1422686,106.5114756,111.5608809,2.087863549,323.1479848,323.1479848,323.1479848,4.250735108,1023.10767,1023.10767,1023.10767,0,,,,,0.803643637,0.785689386,0.837077693,0.018880052,2178.5,2174,2183,6.363961031,78.19539829,78.19539829,78.19539829,3.664410601,0.395,0.39,0.4,0.007071068,Walking,U2
8093,391,,51,10.0264399,9.988291298,10.06080756,0.024958957,0.720653576,0.719685075,0.722801546,0.001236788,9.80664982,9.806649359,9.806650657,5.19E-07,0.014269354,0.004152466,0.038842875,0.009005521,0.034644951,0.028416298,0.045839019,0.007677027,2,2,2,0.707106781,0.094530851,0.032062453,0.15699925,0.088343657,47.77307586,45.97110106,48.72216798,1.286513323,75.5944648,75.49902689,75.68990272,0.134969588,320.0904795,319.8946604,320.2099007,0.149386469,,,,,5,5,5,,0.820888536,0.817897749,0.823172132,0.002003534,6096,6096,6096,,89.76085605,89.76085605,89.76085605,0.029555071,0,0,0,,Walking,U1
3706,43,,100,10.00734376,9.990675768,10.01793427,0.010854551,0.964311555,0.964204728,0.964422901,5.74E-05,9.806650184,9.806649881,9.806650697,2.28E-07,0.006786161,0.001347101,0.012530932,0.003025948,0.040526323,0.037318971,0.046812088,0.002958905,,,,,0.033002183,0.033002183,0.033002183,0.018724937,51.93825062,51.52979571,52.58465038,0.39251672,139.6426819,139.1355135,140.3551692,0.635221904,200.5998957,200.5829334,200.621832,0.013557557,,,,,,,,,0.971980987,0.9719267,0.972068908,5.08E-05,,,,,89.78256903,89.78256903,89.78256903,0.00199469,,,,,Still,U1
9857,92,,100,9.957584852,9.78505779,10.22291748,0.118743446,0.651560121,0.651560121,0.651560121,0.002754483,9.806638819,9.806638673,9.806638965,2.06E-07,0.008948092,0.002609354,0.01368357,0.003526996,0.017258092,0.006391587,0.027553102,0.003960141,45,45,45,0.707106781,0.170340454,0.168202198,0.17247871,0.003023951,194.7536714,194.6420561,194.8652868,0.157847947,411.7108065,411.396658,411.8879823,0.272802197,224.6065005,224.4544357,224.9517486,0.168965322,990.32227,990.32227,990.32227,,,,,,0.964560692,0.963957298,0.96495212,0.000530203,,,,,75.86742498,75.86742498,75.86742498,7.094040628,6.576966,6.576966,6.576966,1.216622472,Car,U13
18345,94,,85,9.797164075,9.483456442,10.12735072,0.097744994,0.694075982,0.693212769,0.695316159,0.001101198,9.806640982,9.806640982,9.806640982,2.06E-06,0.017723876,0.007917718,0.030786639,0.008971763,0.045704937,0.038634509,0.052775365,0.009999096,0,0,0,,0.137094224,0.099475783,0.174712666,0.05320051,49.31731014,48.7948771,49.83974318,0.738831892,172.8217966,172.8217966,172.8217966,1.812339398,283.484876,283.484876,283.484876,0.161450056,1042.9409,1042.9409,1042.9409,,0,0,0,,0.68870218,0.687755925,0.690107367,0.001241082,,,,,81.12131859,81.12131859,81.12131859,1.464632749,5.7907405,5.7907405,5.7907405,0,Bus,U7
48,51,,100,9.660704338,8.975849898,9.901972554,0.22987645,0.723954553,0.721050608,0.726094616,0.002607324,9.806650331,9.806649535,9.806651156,5.23E-07,0.05107346,0.007339287,0.212060023,0.040825481,0.048009813,0.031035772,0.075476467,0.019494494,7,7,7,,0.271135027,0.045413438,0.5750766,0.253779063,31.81491975,30.49579272,33.07184982,0.905196751,150.3951535,150.3951535,150.3951535,0.792659537,242.9554997,204.2637663,262.828999,33.51217793,,,,,,,,,0.907016684,0.897439459,0.916482328,0.00546634,,,,,86.77948302,86.77948302,86.77948302,,8,8,8,,Bus,U1
21602,42,,100,9.764645035,9.692248713,9.868823552,0.040503991,,,,,,,,,,,,,,,,,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79758173,42.79758173,42.79758173,1.833299599,,,,,Still,U6
4705,82,,69,9.594801811,9.572264648,9.614398721,0.014717576,0.952403131,0.952345122,0.952432456,4.01E-05,9.806650378,9.806649652,9.806650948,4.27E-07,0.009479704,0.00292145,0.018378652,0.004111829,0.03284107,0.030647403,0.035034738,0.003102315,48,48,48,,0.024637751,0.018915681,0.030359822,0.00809223,135.3459649,133.1503269,136.3645869,1.130271896,152.5638944,152.4163796,152.7114092,0.208617451,138.7977062,138.7963041,138.7991266,0.001084234,,,,,,,,,0.936516746,0.936513718,0.93652,1.91E-06,,,,,78.95259495,78.95259495,78.95259495,0.004187966,,,,,Train,U1
10906,132,,100,9.853280551,9.797770406,9.894212993,0.018352382,0.480088364,0.480084954,0.480092262,1.94E-06,9.806612383,9.806612383,9.806612383,2.86E-06,0.001921944,0.001727788,0.002116099,0.000274578,0.049651532,0.048915011,0.050388052,0.001041598,34,34,34,,0.022205902,0.018181859,0.026229945,0.005690856,61.49482321,61.49482321,61.49482321,0.909949435,272.0703034,272.0703034,272.0703034,0.584470209,32.3078856,32.30750996,32.30830389,0.000196506,,,,,,,,,0.278266178,0.278266178,0.278266178,3.81E-06,6803,6803,6803,,,,,,1.0904151,1.0904151,1.0904151,,Still,U10
11620,361,,100,9.839897474,9.827320677,9.856143963,0.008507083,0.917890515,0.917886936,0.917893421,2.38E-06,9.80656554,9.806564869,9.806566211,9.49E-07,0.004488155,0.004405012,0.004571297,0.000117581,0.05009095,0.05009095,0.05009095,0.000689569,3,3,3,,0.011962469,0.0015,0.021760055,0.010146379,39.2815359,39.2815359,39.2815359,0.041774762,279.4212909,279.4212909,279.4212909,0.889292379,348.9713854,348.9713537,348.9714157,1.60E-05,,,,,0,0,0,,0.096455134,0.096448254,0.096458574,5.96E-06,9198,9198,9198,,38.68996902,38.68996902,38.68996902,0.111673103,0.001467932,0.001467932,0.001467932,2.57E-05,Still,U10
9313,137,,100,9.967466982,5.054984793,15.15981651,2.946476617,,,,,9.815206575,9.814441424,9.815971725,0.001082087,,,,,,,,,1,0,2,1.414213562,5.469565739,5.469565739,5.469565739,3.37849513,41.20837087,39.73599303,42.60676002,0.551438853,,,,,125.6771784,125.6771784,125.6771784,4.800758591,,,,,0,0,0,,,,,,,,,,,,,,,,,,Walking,U4
19238,141,,100,9.86899978,9.818871319,9.958427796,0.029806618,0.908515227,0.907173383,0.909194803,0.000910966,9.806625264,9.806617546,9.806632982,1.09E-05,0.007325181,0.001727788,0.012987173,0.002328788,0.042086347,0.031858831,0.050150511,0.006764546,23,23,23,,0.037834646,0.037834646,0.037834646,0.335100432,62.69489612,62.69489612,62.69489612,0.508650097,250.7142147,250.327106,251.1442113,0.302248208,157.6993179,157.6993179,157.6993179,0.342177464,1028.30055,1028.2998,1028.3013,0.00106066,0,0,0,,0.936076317,0.936076317,0.936076317,0.002841901,,,,,73.09507867,73.09507867,73.09507867,4.334382782,,,,,Train,U7
6514,60,,25,10.08271538,6.184831202,18.03067974,3.609027049,0.715202973,0.651592487,0.778851235,0.055310997,9.80665019,9.806649473,9.806650934,5.69E-07,1.415227361,0.544917299,2.86062125,0.722808988,0.99242801,0.362807974,2.177320275,0.823110155,343,343,343,1210.321548,4.972113819,3.601569946,6.342657693,1.938241734,42.45761828,40.77315693,44.42341481,1.346537912,114.7869512,109.4451934,120.1287091,7.554386445,203.8820207,198.3573443,210.5729051,5.512916789,,,,,,,,,0.99951888,0.998067829,0.999956641,0.000499156,500,500,500,,88.62566664,88.62566664,88.62566664,,1.25,1.25,1.25,0,Walking,U1
10609,9,,100,11.06390823,1.126690079,17.37334377,3.765855991,0.125053854,0.10903419,0.138309901,0.006534363,9.806579733,9.806578617,9.806580849,1.58E-06,0.169647932,0.054115903,0.315026471,0.132991322,0.164668798,0.06876509,0.260572505,0.135628324,331,331,331,,3.624376572,3.104554701,4.144198444,0.735139141,57.19658398,57.19658398,57.19658398,,298.7745217,298.3371886,299.1888252,0.426285088,264.6710581,263.6090853,265.7053443,0.622919396,,,,,,,,,0.746311433,0.745119481,0.747503384,0.001685674,,,,,,,,,,,,,Car,U10
15231,12,,60,10.00852203,8.900964578,10.68833306,0.214622287,0.699252729,0.662882998,0.746752522,0.013720297,9.80663349,9.806619782,9.80664876,5.59E-06,0.182937068,0.008784396,1.030670205,0.227895858,0.182759783,0.009163751,1.037738721,0.230145532,0.481481481,0,1,0.509175077,0.423679616,0.039195849,3.708182004,0.405788025,27.14900534,26.32204399,30.07424282,0.671466113,77.25758548,74.89072041,78.89302884,0.631857329,160.6642545,148.0789282,164.3170162,3.18053373,1009.533622,1009.51855,1009.5486,0.009553683,5.333333333,0,8,4.618802154,0.963086748,0.935227252,0.96908859,0.006687996,1809,1809,1809,,,,,,2.4814212,2.4814212,2.4814212,0,Bus,U12
19025,280,,66,9.671380858,9.393890159,10.17094124,0.276134379,0.281533928,0.266354997,0.298188509,0.015967977,9.80664878,9.80664855,9.806649009,3.24E-07,0.076189945,0.025334342,0.186609083,0.044349176,0.094022424,0.061354716,0.153179867,0.028971237,86,86,86,4.949747468,0.494591332,0.494591332,0.494591332,0.232403073,111.2557024,108.6498053,113.0598956,1.173890706,171.0461739,168.7270583,174.1155364,1.974440761,51.73989008,48.46239187,55.01738828,4.635082408,1027.278,1027.22,1027.321,0.043731796,8,8,8,,0.366817452,0.352297674,0.381337229,0.020534066,,,,,80.46916475,80.46916475,80.46916475,2.077578001,,,,,Train,U7
61,64,,100,9.608603244,9.055000605,10.13802303,0.259982619,0.736130455,0.724850025,0.740917611,0.005340239,9.80665018,9.806649298,9.806650792,4.52E-07,0.092549215,0.042387108,0.197488839,0.043046853,0.092310177,0.041307076,0.211226588,0.049564452,7,7,7,,0.574741346,0.574741346,0.574741346,0.200755994,34.32057379,32.89048156,35.46029403,0.9007039,129.4308321,128.0549305,130.8067336,1.945818669,321.1097241,321.1097241,321.1097241,11.7095837,,,,,,,,,0.677079542,0.636323712,0.710344866,0.022202597,,,,,86.77948302,86.77948302,86.77948302,,8,8,8,,Bus,U1
60,63,,100,9.505812114,8.915250051,10.04683739,0.35882324,0.660494995,0.633871764,0.698501736,0.023900179,9.80665032,9.806649629,9.806650747,3.96E-07,0.155204536,0.037018017,0.518407226,0.097215378,0.13041467,0.015639641,0.329234033,0.09994728,7,7,7,,0.608835163,0.418216959,0.921030794,0.200755994,34.07929244,33.18096393,35.52524439,1.031223155,139.475281,137.9226975,142.818182,2.25814889,343.379706,332.2402801,362.0113442,11.7095837,,,,,,,,,0.689623355,0.630759604,0.75462736,0.050045257,,,,,86.77948302,86.77948302,86.77948302,,8,8,8,,Bus,U1
